Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Detectability,Detectability of Rare Mussels,Detectability of Medium-Rare Mussels,Detectability of Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number TRSs,Number Quadrats Per TRS,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Sum of Quadrats per Surveyor,Mussels detected by Surveyor 1,Mussels detected by Surveyor 2,Mussels detected by Surveyor 3,Estimated Density,Sample CV,Mussels Per Person Hour,HH metric,HH Variance,Density Metric
4709,0.5,QTS,7,3500,362,506,2632,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.055714286,0,0,0,0,0,TRUE,2,0,212,173,17,27,129,60,4,8,48,2.024375,238,16,35,9,0,NA,29.6387774,0,0,29.6387774
4705,0.5,QTS,7,3500,331,537,2632,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,17.07571429,0,0,0,0,0,TRUE,2,0,211,556,54,75,427,189,22,30,137,2.006875,235,14,47,128,0,NA,94.17626908,0,0,94.17626908
4710,0.5,QTS,7,3500,402,509,2589,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.567714286,0,0,0,0,0,TRUE,2,0,213,539,68,95,376,174,22,24,128,2.01375,237,41,111,22,0,NA,86.40595903,0,0,86.40595903
4702,0.5,QTS,7,3500,335,505,2660,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,5.559142857,0,0,0,0,0,TRUE,2,0,204,586,47,79,460,203,14,26,163,2.021875,238,90,46,67,0,NA,100.4018547,0,0,100.4018547
4707,0.5,QTS,7,3500,354,518,2628,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.846,0,0,0,0,0,TRUE,2,0,206,398,41,56,301,158,17,22,119,2.005,237,42,23,93,0,NA,78.80299252,0,0,78.80299252
4711,0.5,QTS,7,3500,357,524,2619,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,13.21457143,0,0,0,0,0,TRUE,2,0,202,211,26,25,160,63,9,10,44,2.005625,236,20,34,9,0,NA,31.41165472,0,0,31.41165472
4704,0.5,QTS,7,3500,334,551,2615,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,6.933428571,0,0,0,0,0,TRUE,2,0,214,795,73,113,609,257,28,38,191,2.004375,236,30,66,161,0,NA,128.2195198,0,0,128.2195198
4708,0.5,QTS,7,3500,358,524,2618,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,11.72085714,0,0,0,0,0,TRUE,2,0,197,1164,100,174,890,416,41,68,307,2.015625,237,106,177,133,0,NA,206.3875969,0,0,206.3875969
4717,0.5,QTS,7,3500,362,520,2618,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.025428571,0,0,0,0,0,TRUE,2,0,194,562,63,89,410,212,25,33,154,2.02375,238,55,78,79,0,NA,104.7560222,0,0,104.7560222
4706,0.5,QTS,7,3500,332,520,2648,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,14.09342857,0,0,0,0,0,TRUE,2,0,210,812,76,122,614,263,22,33,208,2.00375,235,89,58,116,0,NA,131.2538989,0,0,131.2538989
4716,0.5,QTS,7,3500,331,506,2663,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.244285714,0,0,0,0,0,TRUE,2,0,205,477,56,56,365,166,17,28,121,2.014375,237,39,66,61,0,NA,82.40769469,0,0,82.40769469
4718,0.5,QTS,7,3500,342,482,2676,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,6.814,0,0,0,0,0,TRUE,2,0,190,540,51,80,409,180,15,26,139,2.01625,237,73,44,63,0,NA,89.27464352,0,0,89.27464352
4715,0.5,QTS,7,3500,335,530,2635,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,11.79685714,0,0,0,0,0,TRUE,2,0,206,683,73,105,505,235,18,39,178,2.006875,237,96,28,111,0,NA,117.0974774,0,0,117.0974774
4714,0.5,QTS,7,3500,318,534,2648,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.45228571,0,0,0,0,0,TRUE,2,0,195,456,36,72,348,168,14,26,128,2.015625,238,66,24,78,0,NA,83.34883721,0,0,83.34883721
4720,0.5,QTS,7,3500,350,556,2594,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.998571429,0,0,0,0,0,TRUE,2,0,197,371,38,70,263,136,12,21,103,2.010625,236,55,47,34,0,NA,67.640659,0,0,67.640659
4723,0.5,QTS,7,3500,329,594,2577,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.527714286,0,0,0,0,0,TRUE,2,0,214,484,55,84,345,158,21,28,109,2.019375,237,75,13,70,0,NA,78.24203033,0,0,78.24203033
4724,0.5,QTS,7,3500,329,527,2644,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,25.93514286,0,0,0,0,0,TRUE,2,0,205,216,25,35,156,67,9,14,44,2.00875,237,3,59,5,0,NA,33.35407592,0,0,33.35407592
4712,0.5,QTS,7,3500,345,533,2622,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.817428571,0,0,0,0,0,TRUE,2,0,194,584,61,87,436,196,20,28,148,2.00875,235,27,88,81,0,NA,97.57311761,0,0,97.57311761
4701,0.5,QTS,7,3500,346,530,2624,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.41171429,0,0,0,0,0,TRUE,2,0,214,628,63,104,461,198,19,35,144,2.0025,236,91,31,76,0,NA,98.87640449,0,0,98.87640449
4713,0.5,QTS,7,3500,383,536,2581,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.503142857,0,0,0,0,0,TRUE,2,0,195,269,30,45,194,94,8,13,73,2.021875,237,3,61,30,0,NA,46.49149923,0,0,46.49149923
4726,0.5,QTS,7,3500,318,511,2671,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,13.63742857,0,0,0,0,0,TRUE,2,0,196,445,33,72,340,145,7,22,116,2.010625,236,17,19,109,0,NA,72.11687908,0,0,72.11687908
4722,0.5,QTS,7,3500,367,482,2651,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.78942857,0,0,0,0,0,TRUE,2,0,207,605,62,90,453,206,16,34,156,2.008125,236,57,67,82,0,NA,102.5832555,0,0,102.5832555
4721,0.5,QTS,7,3500,355,511,2634,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,13.46085714,0,0,0,0,0,TRUE,2,0,203,286,41,42,203,110,15,21,74,2.00375,236,59,24,27,0,NA,54.897068,0,0,54.897068
4729,0.5,QTS,7,3500,337,538,2625,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,13.77971429,0,0,0,0,0,TRUE,2,0,212,230,18,36,176,73,6,14,53,2.016875,237,5,45,23,0,NA,36.194608,0,0,36.194608
4732,0.5,QTS,7,3500,329,510,2661,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,6.435714286,0,0,0,0,0,TRUE,2,0,200,436,41,61,334,134,15,15,104,2.008125,235,85,27,22,0,NA,66.72891379,0,0,66.72891379
4727,0.5,QTS,7,3500,364,485,2651,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.246,0,0,0,0,0,TRUE,2,0,198,577,51,75,451,209,16,25,168,2.0075,235,73,104,32,0,NA,104.109589,0,0,104.109589
4719,0.5,QTS,7,3500,359,543,2598,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,11.40828571,0,0,0,0,0,TRUE,2,0,204,145,12,14,119,47,4,5,38,2.0025,237,8,35,4,0,NA,23.47066167,0,0,23.47066167
4728,0.5,QTS,7,3500,382,501,2617,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,11.13628571,0,0,0,0,0,TRUE,2,0,202,488,57,70,361,173,24,22,127,2.003125,236,65,47,61,0,NA,86.3650546,0,0,86.3650546
4731,0.5,QTS,7,3500,344,520,2636,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,11.89228571,0,0,0,0,0,TRUE,2,0,194,240,27,32,181,73,12,10,51,2.00875,237,1,21,51,0,NA,36.34100809,0,0,36.34100809
4733,0.5,QTS,7,3500,348,528,2624,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.633428571,0,0,0,0,0,TRUE,2,0,210,520,51,96,373,179,17,35,127,2.016875,238,43,63,73,0,NA,88.75116207,0,0,88.75116207
4725,0.5,QTS,7,3500,387,518,2595,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,13.87857143,0,0,0,0,0,TRUE,2,0,196,433,45,69,319,155,20,26,109,2.00375,236,115,33,7,0,NA,77.35495945,0,0,77.35495945
4738,0.5,QTS,7,3500,335,519,2646,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.432857143,0,0,0,0,0,TRUE,2,0,190,298,24,35,239,122,11,10,101,2.0025,235,42,18,62,0,NA,60.92384519,0,0,60.92384519
4736,0.5,QTS,7,3500,315,507,2678,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,12.81171429,0,0,0,0,0,TRUE,2,0,196,347,23,51,273,115,7,14,94,2.023125,238,34,37,44,0,NA,56.84275564,0,0,56.84275564
4735,0.5,QTS,7,3500,353,501,2646,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.28542857,0,0,0,0,0,TRUE,2,0,200,526,56,84,386,182,22,33,127,2.005,236,12,118,52,0,NA,90.77306733,0,0,90.77306733
4741,0.5,QTS,7,3500,390,490,2620,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.899142857,0,0,0,0,0,TRUE,2,0,199,322,38,47,237,107,17,9,81,2.02,238,45,14,48,0,NA,52.97029703,0,0,52.97029703
4739,0.5,QTS,7,3500,356,532,2612,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.220285714,0,0,0,0,0,TRUE,2,0,190,651,58,114,479,225,26,38,161,2.01,237,55,114,56,0,NA,111.9402985,0,0,111.9402985
4742,0.5,QTS,7,3500,337,499,2664,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,14.626,0,0,0,0,0,TRUE,2,0,203,415,46,63,306,125,15,19,91,2.00875,235,29,56,40,0,NA,62.22775358,0,0,62.22775358
4746,0.5,QTS,7,3500,361,514,2625,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,13.00314286,0,0,0,0,0,TRUE,2,0,198,225,28,29,168,85,6,11,68,2.010625,238,20,60,5,0,NA,42.27541187,0,0,42.27541187
4737,0.5,QTS,7,3500,364,499,2637,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.091714286,0,0,0,0,0,TRUE,2,0,185,257,22,43,192,78,9,15,54,2.00625,236,38,16,24,0,NA,38.87850467,0,0,38.87850467
4747,0.5,QTS,7,3500,359,531,2610,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.055714286,0,0,0,0,0,TRUE,2,0,198,572,55,101,416,192,18,32,142,2.01625,238,75,105,12,0,NA,95.22628642,0,0,95.22628642
4730,0.5,QTS,7,3500,345,497,2658,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.095714286,0,0,0,0,0,TRUE,2,0,212,190,12,23,155,61,4,7,50,2.008125,236,6,40,15,0,NA,30.37659508,0,0,30.37659508
4744,0.5,QTS,7,3500,361,501,2638,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.675142857,0,0,0,0,0,TRUE,2,0,196,165,22,26,117,59,8,6,45,2.004375,236,41,5,13,0,NA,29.4356096,0,0,29.4356096
4749,0.5,QTS,7,3500,332,494,2674,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.907714286,0,0,0,0,0,TRUE,2,0,210,316,29,41,246,113,9,11,93,2.01875,237,13,27,73,0,NA,55.9752322,0,0,55.9752322
4745,0.5,QTS,7,3500,323,554,2623,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.98771429,0,0,0,0,0,TRUE,2,0,211,158,11,25,122,46,6,6,34,2.008125,236,18,2,26,0,NA,22.90694055,0,0,22.90694055
4734,0.5,QTS,7,3500,339,510,2651,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,12.53742857,0,0,0,0,0,TRUE,2,0,205,654,72,88,494,230,21,28,181,2.008125,235,37,135,58,0,NA,114.5347028,0,0,114.5347028
4740,0.5,QTS,7,3500,333,529,2638,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.24257143,0,0,0,0,0,TRUE,2,0,214,450,45,63,342,135,12,15,108,2.02125,239,30,0,105,0,NA,66.7903525,0,0,66.7903525
4743,0.5,QTS,7,3500,381,509,2610,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,14.27057143,0,0,0,0,0,TRUE,2,0,203,531,60,88,383,184,20,32,132,2.000625,235,65,91,28,0,NA,91.97125898,0,0,91.97125898
4750,0.5,QTS,7,3500,364,527,2609,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.603714286,0,0,0,0,0,TRUE,2,0,198,368,37,46,285,128,14,15,99,2.02125,238,44,41,43,0,NA,63.32714904,0,0,63.32714904
4752,0.5,QTS,7,3500,356,517,2627,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.877428571,0,0,0,0,0,TRUE,2,0,192,243,30,32,181,89,13,13,63,2.02,237,28,39,22,0,NA,44.05940594,0,0,44.05940594
4751,0.5,QTS,7,3500,340,523,2637,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.744285714,0,0,0,0,0,TRUE,2,0,199,512,46,78,388,162,15,22,125,2.0075,236,33,45,84,0,NA,80.69738481,0,0,80.69738481
4757,0.5,QTS,7,3500,340,515,2645,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.665428571,0,0,0,0,0,TRUE,2,0,208,826,87,117,622,263,29,26,208,2.0125,237,77,100,86,0,NA,130.6832298,0,0,130.6832298
4760,0.5,QTS,7,3500,347,541,2612,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.500857143,0,0,0,0,0,TRUE,2,0,194,516,65,72,379,182,27,23,132,2.010625,236,57,72,53,0,NA,90.51911719,0,0,90.51911719
4748,0.5,QTS,7,3500,373,517,2610,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.248285714,0,0,0,0,0,TRUE,2,0,214,648,77,92,479,207,22,35,150,2.015625,237,113,54,40,0,NA,102.6976744,0,0,102.6976744
4754,0.5,QTS,7,3500,349,529,2622,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,14.79685714,0,0,0,0,0,TRUE,2,0,199,1011,88,138,785,349,29,47,273,2.004375,236,112,104,133,0,NA,174.1191144,0,0,174.1191144
4763,0.5,QTS,7,3500,350,530,2620,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.568857143,0,0,0,0,0,TRUE,2,0,196,190,20,27,143,62,6,4,52,2.0025,235,9,33,20,0,NA,30.96129838,0,0,30.96129838
4753,0.5,QTS,7,3500,343,560,2597,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.344857143,0,0,0,0,0,TRUE,2,0,202,241,27,30,184,87,7,14,66,2.01375,236,51,7,29,0,NA,43.20297952,0,0,43.20297952
4766,0.5,QTS,7,3500,356,533,2611,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.357428571,0,0,0,0,0,TRUE,2,0,198,209,18,26,165,81,5,8,68,2.014375,236,12,64,5,0,NA,40.21098356,0,0,40.21098356
4756,0.5,QTS,7,3500,343,516,2641,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,12.73457143,0,0,0,0,0,TRUE,2,0,214,487,43,79,365,155,14,35,106,2.024375,239,4,83,68,0,NA,76.56684162,0,0,76.56684162
4761,0.5,QTS,7,3500,359,548,2593,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.723714286,0,0,0,0,0,TRUE,2,0,211,353,36,60,257,112,12,26,74,2.019375,238,9,64,39,0,NA,55.46270504,0,0,55.46270504
4755,0.5,QTS,7,3500,335,525,2640,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.438571429,0,0,0,0,0,TRUE,2,0,204,322,23,57,242,102,10,14,78,2.0125,237,18,70,14,0,NA,50.68322981,0,0,50.68322981
4759,0.5,QTS,7,3500,366,524,2610,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.196285714,0,0,0,0,0,TRUE,2,0,203,285,29,42,214,102,12,14,76,2.021875,237,58,33,11,0,NA,50.44822257,0,0,50.44822257
4764,0.5,QTS,7,3500,334,544,2622,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.90428571,0,0,0,0,0,TRUE,2,0,210,447,51,59,337,139,14,14,111,2.021875,238,79,44,16,0,NA,68.74806801,0,0,68.74806801
4768,0.5,QTS,7,3500,371,499,2630,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.062,0,0,0,0,0,TRUE,2,0,186,459,46,61,352,143,13,26,104,2.004375,235,23,87,33,0,NA,71.34393514,0,0,71.34393514
4769,0.5,QTS,7,3500,353,511,2636,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.458571429,0,0,0,0,0,TRUE,2,0,186,262,30,46,186,97,7,16,74,2.013125,237,11,75,11,0,NA,48.18379385,0,0,48.18379385
4771,0.5,QTS,7,3500,365,541,2594,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.519714286,0,0,0,0,0,TRUE,2,0,202,290,26,46,218,113,9,15,89,2.004375,235,12,58,43,0,NA,56.37667602,0,0,56.37667602
4767,0.5,QTS,7,3500,326,523,2651,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,12.37228571,0,0,0,0,0,TRUE,2,0,215,602,53,83,466,184,16,28,140,2.0175,238,51,13,120,0,NA,91.20198265,0,0,91.20198265
4762,0.5,QTS,7,3500,375,511,2614,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.436857143,0,0,0,0,0,TRUE,2,0,198,67,11,10,46,23,3,4,16,2.001875,235,5,3,15,0,NA,11.48922885,0,0,11.48922885
4772,0.5,QTS,7,3500,354,478,2668,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.95857143,0,0,0,0,0,TRUE,2,0,203,573,48,71,454,188,18,25,145,2.01875,237,138,21,29,0,NA,93.12693498,0,0,93.12693498
4774,0.5,QTS,7,3500,329,524,2647,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.991142857,0,0,0,0,0,TRUE,2,0,206,422,47,61,314,151,18,19,114,2.008125,236,52,57,42,0,NA,75.19452225,0,0,75.19452225
4773,0.5,QTS,7,3500,357,489,2654,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.119714286,0,0,0,0,0,TRUE,2,0,189,98,9,14,75,35,6,3,26,2.021875,238,6,27,2,0,NA,17.31066461,0,0,17.31066461
4765,0.5,QTS,7,3500,358,535,2607,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.252285714,0,0,0,0,0,TRUE,2,0,211,400,38,63,299,130,10,22,98,2.018125,237,16,58,56,0,NA,64.41622793,0,0,64.41622793
4758,0.5,QTS,7,3500,316,540,2644,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.871142857,0,0,0,0,0,TRUE,2,0,206,416,40,56,320,138,15,16,107,2.010625,236,74,15,49,0,NA,68.63537457,0,0,68.63537457
4775,0.5,QTS,7,3500,346,518,2636,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.58714286,0,0,0,0,0,TRUE,2,0,200,357,40,50,267,131,14,19,98,2.009375,236,8,56,67,0,NA,65.19440124,0,0,65.19440124
4778,0.5,QTS,7,3500,367,558,2575,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.548285714,0,0,0,0,0,TRUE,2,0,203,183,14,31,138,53,9,11,33,2.023125,239,45,3,5,0,NA,26.19709608,0,0,26.19709608
4780,0.5,QTS,7,3500,341,490,2669,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,11.562,0,0,0,0,0,TRUE,2,0,184,281,22,34,225,84,9,14,61,2.019375,237,36,42,6,0,NA,41.59702878,0,0,41.59702878
4781,0.5,QTS,7,3500,374,504,2622,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,6.797428571,0,0,0,0,0,TRUE,2,0,195,442,47,50,345,141,19,14,108,2.0175,238,53,47,41,0,NA,69.88847584,0,0,69.88847584
4776,0.5,QTS,7,3500,384,503,2613,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,6.062,0,0,0,0,0,TRUE,2,0,207,493,49,67,377,148,14,18,116,2.01625,238,44,81,23,0,NA,73.40359578,0,0,73.40359578
4782,0.5,QTS,7,3500,333,528,2639,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,12.99114286,0,0,0,0,0,TRUE,2,0,200,395,42,53,300,137,19,21,97,2.010625,237,30,103,4,0,NA,68.13801679,0,0,68.13801679
4786,0.5,QTS,7,3500,336,527,2637,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.783714286,0,0,0,0,0,TRUE,2,0,194,321,27,50,244,129,8,23,98,2.000625,234,9,63,57,0,NA,64.47985005,0,0,64.47985005
4785,0.5,QTS,7,3500,322,527,2651,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.332285714,0,0,0,0,0,TRUE,2,0,204,456,50,70,336,165,15,21,129,2.015625,237,101,47,17,0,NA,81.86046512,0,0,81.86046512
4783,0.5,QTS,7,3500,367,522,2611,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.45685714,0,0,0,0,0,TRUE,2,0,204,347,36,49,262,95,10,13,72,2.01875,237,8,64,23,0,NA,47.05882353,0,0,47.05882353
4784,0.5,QTS,7,3500,367,527,2606,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.967714286,0,0,0,0,0,TRUE,2,0,203,335,39,32,264,134,12,9,113,2.010625,236,73,34,27,0,NA,66.64594343,0,0,66.64594343
4787,0.5,QTS,7,3500,340,535,2625,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.788285714,0,0,0,0,0,TRUE,2,0,203,377,38,60,279,143,14,26,103,2.0025,235,94,26,23,0,NA,71.41073658,0,0,71.41073658
4789,0.5,QTS,7,3500,350,542,2608,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.674,0,0,0,0,0,TRUE,2,0,205,276,37,47,192,86,11,14,61,2.01375,237,10,25,51,0,NA,42.70639354,0,0,42.70639354
4791,0.5,QTS,7,3500,388,523,2589,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.119714286,0,0,0,0,0,TRUE,2,0,195,213,20,27,166,70,3,11,56,2.015,238,9,33,28,0,NA,34.73945409,0,0,34.73945409
4793,0.5,QTS,7,3500,358,514,2628,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,12.262,0,0,0,0,0,TRUE,2,0,219,514,57,79,378,182,16,30,136,2.01,237,30,30,122,0,NA,90.54726368,0,0,90.54726368
4795,0.5,QTS,7,3500,351,513,2636,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.475142857,0,0,0,0,0,TRUE,2,0,209,548,57,76,415,175,21,26,128,2.014375,237,25,72,78,0,NA,86.87558176,0,0,86.87558176
4790,0.5,QTS,7,3500,369,526,2605,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,6.674571429,0,0,0,0,0,TRUE,2,0,211,554,52,95,407,162,19,29,114,2.008125,235,43,24,95,0,NA,80.67226891,0,0,80.67226891
4792,0.5,QTS,7,3500,324,544,2632,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.93285714,0,0,0,0,0,TRUE,2,0,210,1050,98,153,799,370,37,60,273,2.009375,237,106,170,94,0,NA,184.1368585,0,0,184.1368585
4794,0.5,QTS,7,3500,342,531,2627,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.335714286,0,0,0,0,0,TRUE,2,0,197,322,35,44,243,104,12,14,78,2.00875,235,18,4,82,0,NA,51.77349098,0,0,51.77349098
4770,0.5,QTS,7,3500,361,518,2621,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.000285714,0,0,0,0,0,TRUE,2,0,206,541,53,84,404,177,20,32,125,2.02375,238,9,128,40,0,NA,87.46139592,0,0,87.46139592
4779,0.5,QTS,7,3500,359,518,2623,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,11.57,0,0,0,0,0,TRUE,2,0,206,160,18,17,125,54,7,6,41,2.0225,238,16,26,12,0,NA,26.69962917,0,0,26.69962917
4788,0.5,QTS,7,3500,367,492,2641,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.895142857,0,0,0,0,0,TRUE,2,0,207,500,48,81,371,159,13,27,119,2.015,238,32,77,50,0,NA,78.90818859,0,0,78.90818859
4777,0.5,QTS,7,3500,364,515,2621,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.108857143,0,0,0,0,0,TRUE,2,0,204,337,31,45,261,102,7,11,84,2.015625,237,0,27,75,0,NA,50.60465116,0,0,50.60465116
4796,0.5,QTS,7,3500,334,528,2638,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,9.198,0,0,0,0,0,TRUE,2,0,181,143,15,19,109,52,4,7,41,2.005625,235,4,8,40,0,NA,25.92708009,0,0,25.92708009
4797,0.5,QTS,7,3500,316,551,2633,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,10.25571429,0,0,0,0,0,TRUE,2,0,201,567,48,92,427,185,15,32,138,2.004375,236,9,61,115,0,NA,92.29809791,0,0,92.29809791
4799,0.5,QTS,7,3500,349,526,2625,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,7.047714286,0,0,0,0,0,TRUE,2,0,206,450,52,62,336,149,22,22,105,2.010625,237,35,73,41,0,NA,74.10631023,0,0,74.10631023
4800,0.5,QTS,7,3500,316,523,2661,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,27.68028571,0,0,0,0,0,TRUE,2,0,199,588,45,90,453,192,9,28,155,2.01125,235,81,98,13,0,NA,95.46302051,0,0,95.46302051
4798,0.5,QTS,7,3500,358,522,2620,0.3,0.3,0.3,0.3,Clumped Poisson,5,3,Ran,8.715142857,0,0,0,0,0,TRUE,2,0,210,629,56,101,472,196,14,33,149,2.008125,237,9,113,74,0,NA,97.60348584,0,0,97.60348584
12,0.5,SRS,0.01,5,0,0,5,1,1,1,1,Random,0,0,Ran,0.9975,200,0,0,0,0,TRUE,0,0,200,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,NA,0,0,0,0
10,0.5,SRS,0.01,5,1,0,4,1,1,1,1,Random,0,0,Ran,0.9975,200,0,0,0,0,TRUE,0,0,200,0,0,0,0,0,0,0,0,1.666666667,0,0,0,0,0,NA,0,0,0,0
8,0.5,SRS,0.01,5,1,1,3,1,1,1,1,Random,0,0,Ran,0.9975,200,0,0,0,0,TRUE,0,0,200,1,0,0,1,1,0,0,1,1.666666667,0,0,0,0,0.02,14.14213562,0,0,0,0.02
