Rep,Quadrat Edge Length,Sampling Method,True Mussel Density,Total Mussels,Total Rare Mussels,Total Medium Mussels,Total Common Mussels,Spatial Distribution,Number of clumps,Poisson mean,Matern Clump Placement,Variance to Mean Ratio,SRS Num Quadrats,Number Transects,Number Quadrats Per Transect,ACS Num Quadrats,ACS Max Clusters,Timed Search variable Search mode,Timed Search max PH,Timed Search detect reduction,Total Quadrats Sampled,Total Mussels in Quadrats,Rare Mussels in Quadrats,Medium Rare Mussels in Quadrats,Common Mussels in Quadrats,Total Mussels Detected,Rare Mussels Detected,Medium Mussels Detected,Common Mussels Detected,Person Hours Searched,Estimated Density,Mussels Per Person Hour,HH metric,HH Variance,
8235,0.5,transect,0.5,250,26,44,180,Clumped-Poisson,10,2,One shore only,1.907,10,17,2,10,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8237,0.5,transect,0.5,250,19,34,197,Clumped-Poisson,10,2,One shore only,1.555,10,17,2,10,90,true,4.5,0,34,4,0,0,4,4,0,0,4,0.2833333333333333,0.47058823529411764,0,0,0,
8238,0.5,transect,0.5,250,28,32,190,Clumped-Poisson,10,2,One shore only,1.571,10,17,2,10,90,true,4.5,0,34,6,0,3,3,6,0,3,3,0.2833333333333333,0.7058823529411765,0,0,0,
8239,0.5,transect,0.5,250,25,37,188,Clumped-Poisson,10,2,One shore only,1.635,10,17,2,10,90,true,4.5,0,34,9,3,0,6,9,3,0,6,0.2833333333333333,1.0588235294117647,0,0,0,
8242,0.5,transect,0.5,250,31,35,184,Clumped-Poisson,10,2,One shore only,1.587,10,17,2,10,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8247,0.5,transect,0.5,250,21,35,194,Clumped-Poisson,10,2,One shore only,1.507,10,17,2,10,90,true,4.5,0,34,3,0,1,2,3,0,1,2,0.2833333333333333,0.35294117647058826,0,0,0,
8240,0.5,transect,0.5,250,25,34,191,Clumped-Poisson,10,2,One shore only,1.859,10,17,2,10,90,true,4.5,0,34,2,0,1,1,2,0,1,1,0.2833333333333333,0.23529411764705882,0,0,0,
8241,0.5,transect,0.5,250,27,32,191,Clumped-Poisson,10,2,One shore only,2.019,10,17,2,10,90,true,4.5,0,34,8,0,3,5,8,0,3,5,0.2833333333333333,0.9411764705882353,0,0,0,
8244,0.5,transect,0.5,250,20,31,199,Clumped-Poisson,10,2,One shore only,2.059,10,17,2,10,90,true,4.5,0,34,6,0,1,5,6,0,1,5,0.2833333333333333,0.7058823529411765,0,0,0,
8245,0.5,transect,0.5,250,36,41,173,Clumped-Poisson,10,2,One shore only,1.411,10,17,2,10,90,true,4.5,0,34,8,1,0,7,8,1,0,7,0.2833333333333333,0.9411764705882353,0,0,0,
8243,0.5,transect,0.5,250,38,42,170,Clumped-Poisson,10,2,One shore only,1.579,10,17,2,10,90,true,4.5,0,34,4,0,0,4,4,0,0,4,0.2833333333333333,0.47058823529411764,0,0,0,
8246,0.5,transect,0.5,250,24,32,194,Clumped-Poisson,10,2,One shore only,1.587,10,17,2,10,90,true,4.5,0,34,6,1,1,4,6,1,1,4,0.2833333333333333,0.7058823529411765,0,0,0,
8249,0.5,transect,0.5,250,24,32,194,Clumped-Poisson,10,2,One shore only,1.779,10,17,2,10,90,true,4.5,0,34,2,0,0,2,2,0,0,2,0.2833333333333333,0.23529411764705882,0,0,0,
8250,0.5,transect,0.5,250,25,35,190,Clumped-Poisson,10,2,One shore only,1.451,10,17,2,10,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8251,0.5,transect,0.5,250,24,50,176,Clumped-Poisson,10,2,One shore only,1.707,10,17,2,20,90,true,4.5,0,34,3,1,1,1,3,1,1,1,0.2833333333333333,0.35294117647058826,0,0,0,
8252,0.5,transect,0.5,250,26,39,185,Clumped-Poisson,10,2,One shore only,1.355,10,17,2,20,90,true,4.5,0,34,2,1,0,1,2,1,0,1,0.2833333333333333,0.23529411764705882,0,0,0,
8253,0.5,transect,0.5,250,27,29,194,Clumped-Poisson,10,2,One shore only,1.723,10,17,2,20,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8248,0.5,transect,0.5,250,27,34,189,Clumped-Poisson,10,2,One shore only,1.955,10,17,2,10,90,true,4.5,0,34,5,1,3,1,5,1,3,1,0.2833333333333333,0.5882352941176471,0,0,0,
8254,0.5,transect,0.5,250,22,40,188,Clumped-Poisson,10,2,One shore only,1.347,10,17,2,20,90,true,4.5,0,34,5,1,0,4,5,1,0,4,0.2833333333333333,0.5882352941176471,0,0,0,
8258,0.5,transect,0.5,250,19,45,186,Clumped-Poisson,10,2,One shore only,1.707,10,17,2,20,90,true,4.5,0,34,1,0,1,0,1,0,1,0,0.2833333333333333,0.11764705882352941,0,0,0,
8257,0.5,transect,0.5,250,23,45,182,Clumped-Poisson,10,2,One shore only,1.899,10,17,2,20,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8256,0.5,transect,0.5,250,18,43,189,Clumped-Poisson,10,2,One shore only,1.827,10,17,2,20,90,true,4.5,0,34,8,0,3,5,8,0,3,5,0.2833333333333333,0.9411764705882353,0,0,0,
8259,0.5,transect,0.5,250,33,33,184,Clumped-Poisson,10,2,One shore only,1.467,10,17,2,20,90,true,4.5,0,34,3,0,1,2,3,0,1,2,0.2833333333333333,0.35294117647058826,0,0,0,
8262,0.5,transect,0.5,250,23,39,188,Clumped-Poisson,10,2,One shore only,1.531,10,17,2,20,90,true,4.5,0,34,6,0,0,6,6,0,0,6,0.2833333333333333,0.7058823529411765,0,0,0,
8261,0.5,transect,0.5,250,26,43,181,Clumped-Poisson,10,2,One shore only,1.963,10,17,2,20,90,true,4.5,0,34,2,1,0,1,2,1,0,1,0.2833333333333333,0.23529411764705882,0,0,0,
8255,0.5,transect,0.5,250,20,44,186,Clumped-Poisson,10,2,One shore only,1.843,10,17,2,20,90,true,4.5,0,34,7,1,2,4,7,1,2,4,0.2833333333333333,0.8235294117647058,0,0,0,
8260,0.5,transect,0.5,250,30,40,180,Clumped-Poisson,10,2,One shore only,1.827,10,17,2,20,90,true,4.5,0,34,5,0,0,5,5,0,0,5,0.2833333333333333,0.5882352941176471,0,0,0,
8264,0.5,transect,0.5,250,23,31,196,Clumped-Poisson,10,2,One shore only,1.843,10,17,2,20,90,true,4.5,0,34,5,0,2,3,5,0,2,3,0.2833333333333333,0.5882352941176471,0,0,0,
8265,0.5,transect,0.5,250,31,38,181,Clumped-Poisson,10,2,One shore only,1.883,10,17,2,20,90,true,4.5,0,34,3,0,1,2,3,0,1,2,0.2833333333333333,0.35294117647058826,0,0,0,
8263,0.5,transect,0.5,250,23,39,188,Clumped-Poisson,10,2,One shore only,1.883,10,17,2,20,90,true,4.5,0,34,4,0,0,4,4,0,0,4,0.2833333333333333,0.47058823529411764,0,0,0,
8266,0.5,transect,0.5,250,29,29,192,Clumped-Poisson,10,2,One shore only,1.787,10,17,2,20,90,true,4.5,0,34,2,1,0,1,2,1,0,1,0.2833333333333333,0.23529411764705882,0,0,0,
8267,0.5,transect,0.5,250,31,35,184,Clumped-Poisson,10,2,One shore only,1.667,10,17,2,20,90,true,4.5,0,34,3,1,0,2,3,1,0,2,0.2833333333333333,0.35294117647058826,0,0,0,
8269,0.5,transect,0.5,250,23,36,191,Clumped-Poisson,10,2,One shore only,1.475,10,17,2,20,90,true,4.5,0,34,3,0,0,3,3,0,0,3,0.2833333333333333,0.35294117647058826,0,0,0,
8268,0.5,transect,0.5,250,24,31,195,Clumped-Poisson,10,2,One shore only,1.803,10,17,2,20,90,true,4.5,0,34,4,1,0,3,4,1,0,3,0.2833333333333333,0.47058823529411764,0,0,0,
8274,0.5,transect,0.5,250,34,35,181,Clumped-Poisson,10,2,One shore only,1.827,10,17,2,20,90,true,4.5,0,34,4,0,1,3,4,0,1,3,0.2833333333333333,0.47058823529411764,0,0,0,
8272,0.5,transect,0.5,250,24,31,195,Clumped-Poisson,10,2,One shore only,1.643,10,17,2,20,90,true,4.5,0,34,5,0,0,5,5,0,0,5,0.2833333333333333,0.5882352941176471,0,0,0,
8271,0.5,transect,0.5,250,32,33,185,Clumped-Poisson,10,2,One shore only,1.547,10,17,2,20,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8275,0.5,transect,0.5,250,21,37,192,Clumped-Poisson,10,2,One shore only,1.507,10,17,2,20,90,true,4.5,0,34,7,1,2,4,7,1,2,4,0.2833333333333333,0.8235294117647058,0,0,0,
8273,0.5,transect,0.5,250,23,40,187,Clumped-Poisson,10,2,One shore only,1.955,10,17,2,20,90,true,4.5,0,34,2,0,1,1,2,0,1,1,0.2833333333333333,0.23529411764705882,0,0,0,
8276,0.5,transect,0.5,250,30,31,189,Clumped-Poisson,10,2,One shore only,1.443,10,17,2,20,90,true,4.5,0,34,3,1,0,2,3,1,0,2,0.2833333333333333,0.35294117647058826,0,0,0,
8278,0.5,transect,0.5,250,26,48,176,Clumped-Poisson,10,2,One shore only,1.595,10,17,2,20,90,true,4.5,0,34,7,0,6,1,7,0,6,1,0.2833333333333333,0.8235294117647058,0,0,0,
8279,0.5,transect,0.5,250,28,43,179,Clumped-Poisson,10,2,One shore only,1.891,10,17,2,20,90,true,4.5,0,34,5,1,1,3,5,1,1,3,0.2833333333333333,0.5882352941176471,0,0,0,
8280,0.5,transect,0.5,250,26,31,193,Clumped-Poisson,10,2,One shore only,1.611,10,17,2,20,90,true,4.5,0,34,2,0,0,2,2,0,0,2,0.2833333333333333,0.23529411764705882,0,0,0,
8277,0.5,transect,0.5,250,27,26,197,Clumped-Poisson,10,2,One shore only,1.923,10,17,2,20,90,true,4.5,0,34,6,1,2,3,6,1,2,3,0.2833333333333333,0.7058823529411765,0,0,0,
8270,0.5,transect,0.5,250,27,39,184,Clumped-Poisson,10,2,One shore only,1.611,10,17,2,20,90,true,4.5,0,34,5,0,1,4,5,0,1,4,0.2833333333333333,0.5882352941176471,0,0,0,
8281,0.5,transect,0.5,250,24,36,190,Clumped-Poisson,10,2,One shore only,1.483,10,17,2,20,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8282,0.5,transect,0.5,250,33,45,172,Clumped-Poisson,10,2,One shore only,1.459,10,17,2,20,90,true,4.5,0,34,4,0,0,4,4,0,0,4,0.2833333333333333,0.47058823529411764,0,0,0,
8283,0.5,transect,0.5,250,29,32,189,Clumped-Poisson,10,2,One shore only,1.635,10,17,2,20,90,true,4.5,0,34,8,1,1,6,8,1,1,6,0.2833333333333333,0.9411764705882353,0,0,0,
8285,0.5,transect,0.5,250,23,35,192,Clumped-Poisson,10,2,One shore only,1.515,10,17,2,20,90,true,4.5,0,34,5,1,1,3,5,1,1,3,0.2833333333333333,0.5882352941176471,0,0,0,
8284,0.5,transect,0.5,250,23,40,187,Clumped-Poisson,10,2,One shore only,1.971,10,17,2,20,90,true,4.5,0,34,8,0,1,7,8,0,1,7,0.2833333333333333,0.9411764705882353,0,0,0,
8286,0.5,transect,0.5,250,28,38,184,Clumped-Poisson,10,2,One shore only,1.563,10,17,2,20,90,true,4.5,0,34,3,1,0,2,3,1,0,2,0.2833333333333333,0.35294117647058826,0,0,0,
8289,0.5,transect,0.5,250,23,40,187,Clumped-Poisson,10,2,One shore only,1.755,10,17,2,20,90,true,4.5,0,34,8,1,2,5,8,1,2,5,0.2833333333333333,0.9411764705882353,0,0,0,
8290,0.5,transect,0.5,250,30,38,182,Clumped-Poisson,10,2,One shore only,2.275,10,17,2,20,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8288,0.5,transect,0.5,250,26,53,171,Clumped-Poisson,10,2,One shore only,1.547,10,17,2,20,90,true,4.5,0,34,4,1,1,2,4,1,1,2,0.2833333333333333,0.47058823529411764,0,0,0,
8287,0.5,transect,0.5,250,21,48,181,Clumped-Poisson,10,2,One shore only,1.707,10,17,2,20,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8291,0.5,transect,0.5,250,21,44,185,Clumped-Poisson,10,2,One shore only,1.755,10,17,2,20,90,true,4.5,0,34,2,0,1,1,2,0,1,1,0.2833333333333333,0.23529411764705882,0,0,0,
8292,0.5,transect,0.5,250,17,33,200,Clumped-Poisson,10,2,One shore only,1.579,10,17,2,20,90,true,4.5,0,34,1,0,0,1,1,0,0,1,0.2833333333333333,0.11764705882352941,0,0,0,
8293,0.5,transect,0.5,250,28,28,194,Clumped-Poisson,10,2,One shore only,1.851,10,17,2,20,90,true,4.5,0,34,4,1,0,3,4,1,0,3,0.2833333333333333,0.47058823529411764,0,0,0,
8294,0.5,transect,0.5,250,22,35,193,Clumped-Poisson,10,2,One shore only,1.691,10,17,2,20,90,true,4.5,0,34,3,0,1,2,3,0,1,2,0.2833333333333333,0.35294117647058826,0,0,0,
8295,0.5,transect,0.5,250,22,37,191,Clumped-Poisson,10,2,One shore only,1.483,10,17,2,20,90,true,4.5,0,34,5,0,2,3,5,0,2,3,0.2833333333333333,0.5882352941176471,0,0,0,
8296,0.5,transect,0.5,250,21,37,192,Clumped-Poisson,10,2,One shore only,1.635,10,17,2,20,90,true,4.5,0,34,4,0,1,3,4,0,1,3,0.2833333333333333,0.47058823529411764,0,0,0,
8299,0.5,transect,0.5,250,26,42,182,Clumped-Poisson,10,2,One shore only,1.739,10,17,2,20,90,true,4.5,0,34,5,0,1,4,5,0,1,4,0.2833333333333333,0.5882352941176471,0,0,0,
8297,0.5,transect,0.5,250,25,38,187,Clumped-Poisson,10,2,One shore only,1.491,10,17,2,20,90,true,4.5,0,34,0,0,0,0,0,0,0,0,0.2833333333333333,0,0,0,0,
8300,0.5,transect,0.5,250,31,36,183,Clumped-Poisson,10,2,One shore only,1.483,10,17,2,20,90,true,4.5,0,34,5,0,0,5,5,0,0,5,0.2833333333333333,0.5882352941176471,0,0,0,
8302,0.5,transect,0.5,250,20,39,191,Clumped-Poisson,10,2,One shore only,1.515,10,17,4,10,90,true,4.5,0,68,3,0,1,2,3,0,1,2,0.5666666666666667,0.17647058823529413,0,0,0,
8304,0.5,transect,0.5,250,28,35,187,Clumped-Poisson,10,2,One shore only,1.731,10,17,4,10,90,true,4.5,0,68,5,0,1,4,5,0,1,4,0.5666666666666667,0.29411764705882354,0,0,0,
8301,0.5,transect,0.5,250,19,33,198,Clumped-Poisson,10,2,One shore only,1.595,10,17,4,10,90,true,4.5,0,68,15,2,0,13,15,2,0,13,0.5666666666666667,0.8823529411764706,0,0,0,
8303,0.5,transect,0.5,250,36,27,187,Clumped-Poisson,10,2,One shore only,1.563,10,17,4,10,90,true,4.5,0,68,3,1,0,2,3,1,0,2,0.5666666666666667,0.17647058823529413,0,0,0,
8306,0.5,transect,0.5,250,19,48,183,Clumped-Poisson,10,2,One shore only,1.571,10,17,4,10,90,true,4.5,0,68,15,1,4,10,15,1,4,10,0.5666666666666667,0.8823529411764706,0,0,0,
8298,0.5,transect,0.5,250,21,31,198,Clumped-Poisson,10,2,One shore only,1.507,10,17,2,20,90,true,4.5,0,34,3,0,0,3,3,0,0,3,0.2833333333333333,0.35294117647058826,0,0,0,
8305,0.5,transect,0.5,250,17,30,203,Clumped-Poisson,10,2,One shore only,1.707,10,17,4,10,90,true,4.5,0,68,8,1,0,7,8,1,0,7,0.5666666666666667,0.47058823529411764,0,0,0,
8307,0.5,transect,0.5,250,19,42,189,Clumped-Poisson,10,2,One shore only,1.683,10,17,4,10,90,true,4.5,0,68,5,1,0,4,5,1,0,4,0.5666666666666667,0.29411764705882354,0,0,0,
8308,0.5,transect,0.5,250,24,44,182,Clumped-Poisson,10,2,One shore only,1.579,10,17,4,10,90,true,4.5,0,68,8,2,2,4,8,2,2,4,0.5666666666666667,0.47058823529411764,0,0,0,
8309,0.5,transect,0.5,250,26,37,187,Clumped-Poisson,10,2,One shore only,1.427,10,17,4,10,90,true,4.5,0,68,7,0,2,5,7,0,2,5,0.5666666666666667,0.4117647058823529,0,0,0,
8310,0.5,transect,0.5,250,26,31,193,Clumped-Poisson,10,2,One shore only,1.731,10,17,4,10,90,true,4.5,0,68,7,1,1,5,7,1,1,5,0.5666666666666667,0.4117647058823529,0,0,0,
8311,0.5,transect,0.5,250,23,30,197,Clumped-Poisson,10,2,One shore only,1.867,10,17,4,10,90,true,4.5,0,68,7,1,1,5,7,1,1,5,0.5666666666666667,0.4117647058823529,0,0,0,
8314,0.5,transect,0.5,250,13,37,200,Clumped-Poisson,10,2,One shore only,1.771,10,17,4,10,90,true,4.5,0,68,11,0,1,10,11,0,1,10,0.5666666666666667,0.6470588235294118,0,0,0,
8312,0.5,transect,0.5,250,23,39,188,Clumped-Poisson,10,2,One shore only,1.403,10,17,4,10,90,true,4.5,0,68,8,0,1,7,8,0,1,7,0.5666666666666667,0.47058823529411764,0,0,0,
8313,0.5,transect,0.5,250,25,49,176,Clumped-Poisson,10,2,One shore only,1.587,10,17,4,10,90,true,4.5,0,68,7,2,2,3,7,2,2,3,0.5666666666666667,0.4117647058823529,0,0,0,
8316,0.5,transect,0.5,250,22,44,184,Clumped-Poisson,10,2,One shore only,1.771,10,17,4,10,90,true,4.5,0,68,13,1,3,9,13,1,3,9,0.5666666666666667,0.7647058823529411,0,0,0,
8317,0.5,transect,0.5,250,25,43,182,Clumped-Poisson,10,2,One shore only,1.835,10,17,4,10,90,true,4.5,0,68,9,0,1,8,9,0,1,8,0.5666666666666667,0.5294117647058824,0,0,0,
8315,0.5,transect,0.5,250,25,31,194,Clumped-Poisson,10,2,One shore only,1.555,10,17,4,10,90,true,4.5,0,68,13,2,1,10,13,2,1,10,0.5666666666666667,0.7647058823529411,0,0,0,
8318,0.5,transect,0.5,250,24,30,196,Clumped-Poisson,10,2,One shore only,1.715,10,17,4,10,90,true,4.5,0,68,12,2,2,8,12,2,2,8,0.5666666666666667,0.7058823529411765,0,0,0,
8321,0.5,transect,0.5,250,29,34,187,Clumped-Poisson,10,2,One shore only,1.475,10,17,4,10,90,true,4.5,0,68,8,1,1,6,8,1,1,6,0.5666666666666667,0.47058823529411764,0,0,0,
8319,0.5,transect,0.5,250,29,39,182,Clumped-Poisson,10,2,One shore only,1.691,10,17,4,10,90,true,4.5,0,68,12,4,1,7,12,4,1,7,0.5666666666666667,0.7058823529411765,0,0,0,
8320,0.5,transect,0.5,250,28,33,189,Clumped-Poisson,10,2,One shore only,1.587,10,17,4,10,90,true,4.5,0,68,4,0,0,4,4,0,0,4,0.5666666666666667,0.23529411764705882,0,0,0,
8322,0.5,transect,0.5,250,25,38,187,Clumped-Poisson,10,2,One shore only,1.571,10,17,4,10,90,true,4.5,0,68,10,1,1,8,10,1,1,8,0.5666666666666667,0.5882352941176471,0,0,0,
8323,0.5,transect,0.5,250,20,35,195,Clumped-Poisson,10,2,One shore only,1.587,10,17,4,10,90,true,4.5,0,68,15,0,4,11,15,0,4,11,0.5666666666666667,0.8823529411764706,0,0,0,
8324,0.5,transect,0.5,250,33,38,179,Clumped-Poisson,10,2,One shore only,2.331,10,17,4,10,90,true,4.5,0,68,10,2,1,7,10,2,1,7,0.5666666666666667,0.5882352941176471,0,0,0,
8325,0.5,transect,0.5,250,27,38,185,Clumped-Poisson,10,2,One shore only,1.755,10,17,4,10,90,true,4.5,0,68,15,1,3,11,15,1,3,11,0.5666666666666667,0.8823529411764706,0,0,0,
8327,0.5,transect,0.5,250,28,42,180,Clumped-Poisson,10,2,One shore only,1.899,10,17,4,10,90,true,4.5,0,68,7,1,0,6,7,1,0,6,0.5666666666666667,0.4117647058823529,0,0,0,
8328,0.5,transect,0.5,250,33,30,187,Clumped-Poisson,10,2,One shore only,2.291,10,17,4,10,90,true,4.5,0,68,6,1,2,3,6,1,2,3,0.5666666666666667,0.35294117647058826,0,0,0,
8330,0.5,transect,0.5,250,25,36,189,Clumped-Poisson,10,2,One shore only,1.707,10,17,4,10,90,true,4.5,0,68,9,1,2,6,9,1,2,6,0.5666666666666667,0.5294117647058824,0,0,0,
8329,0.5,transect,0.5,250,26,44,180,Clumped-Poisson,10,2,One shore only,1.459,10,17,4,10,90,true,4.5,0,68,14,1,1,12,14,1,1,12,0.5666666666666667,0.8235294117647058,0,0,0,
8331,0.5,transect,0.5,250,22,32,196,Clumped-Poisson,10,2,One shore only,1.779,10,17,4,10,90,true,4.5,0,68,9,2,1,6,9,2,1,6,0.5666666666666667,0.5294117647058824,0,0,0,
8326,0.5,transect,0.5,250,26,31,193,Clumped-Poisson,10,2,One shore only,1.507,10,17,4,10,90,true,4.5,0,68,11,2,0,9,11,2,0,9,0.5666666666666667,0.6470588235294118,0,0,0,
8333,0.5,transect,0.5,250,27,36,187,Clumped-Poisson,10,2,One shore only,1.659,10,17,4,10,90,true,4.5,0,68,11,0,2,9,11,0,2,9,0.5666666666666667,0.6470588235294118,0,0,0,
8332,0.5,transect,0.5,250,22,39,189,Clumped-Poisson,10,2,One shore only,2.083,10,17,4,10,90,true,4.5,0,68,7,1,1,5,7,1,1,5,0.5666666666666667,0.4117647058823529,0,0,0,
8334,0.5,transect,0.5,250,19,33,198,Clumped-Poisson,10,2,One shore only,1.675,10,17,4,10,90,true,4.5,0,68,5,0,1,4,5,0,1,4,0.5666666666666667,0.29411764705882354,0,0,0,
8337,0.5,transect,0.5,250,18,44,188,Clumped-Poisson,10,2,One shore only,1.411,10,17,4,10,90,true,4.5,0,68,4,0,0,4,4,0,0,4,0.5666666666666667,0.23529411764705882,0,0,0,
8335,0.5,transect,0.5,250,27,47,176,Clumped-Poisson,10,2,One shore only,1.619,10,17,4,10,90,true,4.5,0,68,2,1,0,1,2,1,0,1,0.5666666666666667,0.11764705882352941,0,0,0,
8336,0.5,transect,0.5,250,25,38,187,Clumped-Poisson,10,2,One shore only,1.571,10,17,4,10,90,true,4.5,0,68,10,0,3,7,10,0,3,7,0.5666666666666667,0.5882352941176471,0,0,0,
8340,0.5,transect,0.5,250,23,38,189,Clumped-Poisson,10,2,One shore only,1.779,10,17,4,10,90,true,4.5,0,68,7,1,1,5,7,1,1,5,0.5666666666666667,0.4117647058823529,0,0,0,
8339,0.5,transect,0.5,250,23,34,193,Clumped-Poisson,10,2,One shore only,1.651,10,17,4,10,90,true,4.5,0,68,4,0,0,4,4,0,0,4,0.5666666666666667,0.23529411764705882,0,0,0,
8338,0.5,transect,0.5,250,22,29,199,Clumped-Poisson,10,2,One shore only,1.523,10,17,4,10,90,true,4.5,0,68,4,0,0,4,4,0,0,4,0.5666666666666667,0.23529411764705882,0,0,0,
8341,0.5,transect,0.5,250,30,31,189,Clumped-Poisson,10,2,One shore only,1.387,10,17,4,10,90,true,4.5,0,68,9,0,2,7,9,0,2,7,0.5666666666666667,0.5294117647058824,0,0,0,
8342,0.5,transect,0.5,250,25,42,183,Clumped-Poisson,10,2,One shore only,2.147,10,17,4,10,90,true,4.5,0,68,16,0,1,15,16,0,1,15,0.5666666666666667,0.9411764705882353,0,0,0,
8345,0.5,transect,0.5,250,22,43,185,Clumped-Poisson,10,2,One shore only,1.795,10,17,4,10,90,true,4.5,0,68,5,0,1,4,5,0,1,4,0.5666666666666667,0.29411764705882354,0,0,0,
8343,0.5,transect,0.5,250,20,34,196,Clumped-Poisson,10,2,One shore only,2.011,10,17,4,10,90,true,4.5,0,68,12,1,0,11,12,1,0,11,0.5666666666666667,0.7058823529411765,0,0,0,
8347,0.5,transect,0.5,250,22,46,182,Clumped-Poisson,10,2,One shore only,1.763,10,17,4,10,90,true,4.5,0,68,9,0,2,7,9,0,2,7,0.5666666666666667,0.5294117647058824,0,0,0,
8344,0.5,transect,0.5,250,17,39,194,Clumped-Poisson,10,2,One shore only,1.579,10,17,4,10,90,true,4.5,0,68,18,0,4,14,18,0,4,14,0.5666666666666667,1.0588235294117647,0,0,0,
8346,0.5,transect,0.5,250,26,32,192,Clumped-Poisson,10,2,One shore only,1.731,10,17,4,10,90,true,4.5,0,68,4,0,0,4,4,0,0,4,0.5666666666666667,0.23529411764705882,0,0,0,
8350,0.5,transect,0.5,250,25,35,190,Clumped-Poisson,10,2,One shore only,1.675,10,17,4,10,90,true,4.5,0,68,9,0,1,8,9,0,1,8,0.5666666666666667,0.5294117647058824,0,0,0,
8348,0.5,transect,0.5,250,22,30,198,Clumped-Poisson,10,2,One shore only,1.347,10,17,4,10,90,true,4.5,0,68,7,1,0,6,7,1,0,6,0.5666666666666667,0.4117647058823529,0,0,0,
8353,0.5,transect,0.5,250,23,38,189,Clumped-Poisson,10,2,One shore only,1.459,10,17,4,20,90,true,4.5,0,68,5,1,1,3,5,1,1,3,0.5666666666666667,0.29411764705882354,0,0,0,
8351,0.5,transect,0.5,250,33,36,181,Clumped-Poisson,10,2,One shore only,1.443,10,17,4,20,90,true,4.5,0,68,6,1,1,4,6,1,1,4,0.5666666666666667,0.35294117647058826,0,0,0,
8352,0.5,transect,0.5,250,23,36,191,Clumped-Poisson,10,2,One shore only,2.131,10,17,4,20,90,true,4.5,0,68,5,1,2,2,5,1,2,2,0.5666666666666667,0.29411764705882354,0,0,0,
8354,0.5,transect,0.5,250,24,27,199,Clumped-Poisson,10,2,One shore only,1.795,10,17,4,20,90,true,4.5,0,68,5,0,1,4,5,0,1,4,0.5666666666666667,0.29411764705882354,0,0,0,
8357,0.5,transect,0.5,250,29,39,182,Clumped-Poisson,10,2,One shore only,1.795,10,17,4,20,90,true,4.5,0,68,10,1,3,6,10,1,3,6,0.5666666666666667,0.5882352941176471,0,0,0,
8349,0.5,transect,0.5,250,32,30,188,Clumped-Poisson,10,2,One shore only,1.979,10,17,4,10,90,true,4.5,0,68,21,4,3,14,21,4,3,14,0.5666666666666667,1.2352941176470589,0,0,0,
8359,0.5,transect,0.5,250,31,31,188,Clumped-Poisson,10,2,One shore only,2.027,10,17,4,20,90,true,4.5,0,68,5,1,0,4,5,1,0,4,0.5666666666666667,0.29411764705882354,0,0,0,
8358,0.5,transect,0.5,250,24,43,183,Clumped-Poisson,10,2,One shore only,1.683,10,17,4,20,90,true,4.5,0,68,8,2,1,5,8,2,1,5,0.5666666666666667,0.47058823529411764,0,0,0,
8360,0.5,transect,0.5,250,24,37,189,Clumped-Poisson,10,2,One shore only,1.875,10,17,4,20,90,true,4.5,0,68,10,1,2,7,10,1,2,7,0.5666666666666667,0.5882352941176471,0,0,0,
8356,0.5,transect,0.5,250,31,46,173,Clumped-Poisson,10,2,One shore only,1.387,10,17,4,20,90,true,4.5,0,68,8,0,1,7,8,0,1,7,0.5666666666666667,0.47058823529411764,0,0,0,
8363,0.5,transect,0.5,250,25,29,196,Clumped-Poisson,10,2,One shore only,1.395,10,17,4,20,90,true,4.5,0,68,11,0,1,10,11,0,1,10,0.5666666666666667,0.6470588235294118,0,0,0,
8362,0.5,transect,0.5,250,22,45,183,Clumped-Poisson,10,2,One shore only,1.699,10,17,4,20,90,true,4.5,0,68,10,2,1,7,10,2,1,7,0.5666666666666667,0.5882352941176471,0,0,0,
8361,0.5,transect,0.5,250,25,41,184,Clumped-Poisson,10,2,One shore only,1.827,10,17,4,20,90,true,4.5,0,68,13,1,1,11,13,1,1,11,0.5666666666666667,0.7647058823529411,0,0,0,
8365,0.5,transect,0.5,250,24,39,187,Clumped-Poisson,10,2,One shore only,1.659,10,17,4,20,90,true,4.5,0,68,10,2,0,8,10,2,0,8,0.5666666666666667,0.5882352941176471,0,0,0,
